dataset,k,min_mode_cv,median_mode_cv,overlap_achieved
dataset88,2,0.7702966648877003,1.085603562105843,0.5578212794966899
dataset89,2,0.22580223625849585,0.35073354943046725,0.05724061937120985
dataset90,2,0.8050375217410728,1.3652176759660188,0.6506432443651973
dataset91,1,0.026156633100892272,0.026156633100892272,0.0
dataset92,4,0.12443219225839047,0.2486612896552067,0.01642008666494008
dataset93,5,0.22181886202569182,0.6814009524524862,0.5397011949238167
dataset94,3,0.0289527421474825,0.06483861467714226,0.24544998038853344
dataset95,3,0.4409656196604317,0.5609799875225646,0.05286436452204063
dataset96,4,0.025224394973634205,0.1184573841865804,0.09206037980895285
dataset97,2,0.43624320694325336,0.6093770981338541,0.1945646489546094
dataset98,3,0.10869736828989507,0.4232039781477289,0.024429392659644267
dataset99,1,0.2738502141025153,0.2738502141025153,0.0
dataset100,2,0.007532697556544851,0.01603959237588536,0.08125690079495079
dataset101,5,0.5120522354577275,0.7178489552853297,0.054419219027525986
dataset102,5,0.6295070782993029,1.043862945732447,0.4272173129127417
dataset103,4,0.4622017999736276,0.6626109129348536,0.178989054049427
dataset104,5,0.3171930501404925,1.0815441274854776,0.07652508878206142
dataset105,1,3.3062166021089037,3.3062166021089037,0.0
dataset106,4,0.24873535493563362,0.7442162679227392,0.07142246957978507
dataset107,3,0.13295312850674978,0.26983838462139575,0.02508982760057034
dataset108,1,0.8025808434988217,0.8025808434988217,0.0
dataset109,1,2.2588784046930055,2.2588784046930055,0.0
dataset110,1,1.253926445678824,1.253926445678824,0.0
dataset111,1,0.9649327781178627,0.9649327781178627,0.0
dataset112,2,0.2883720545713767,0.2887249709959051,0.18751885519302586
dataset113,5,0.411879311785322,0.5014341001079746,0.07366182054712425
dataset114,3,0.9365054223980955,1.2331403415592193,0.5992323577148292
dataset115,3,0.1233192500514463,0.3379888169459073,0.40765734848673035
dataset116,5,0.6113357063373809,1.3972516154418744,0.4810930950207902
dataset117,3,0.4824174953515356,0.6594009148816484,0.19102597280935998
dataset118,3,0.8254830216404315,1.1866346467713993,0.8354425596091893
dataset119,5,0.14277391516819798,0.41929175619552095,0.1543307511790763
dataset120,4,0.16757276046512798,0.2676511085311314,0.021784885837173334
dataset121,1,1.2395897089140289,1.2395897089140289,0.0
dataset122,2,0.23992614520912794,0.25759231474916516,0.052611089099053085
dataset123,1,1.6953366427241554,1.6953366427241554,0.0
dataset124,1,1.44624106332948,1.44624106332948,0.0
dataset125,2,0.061978097038010355,0.17476981913837208,0.010302787843759886
dataset126,2,0.497277324697238,0.6611064460872491,0.1806378645479388
dataset127,2,0.11724245081517382,0.16045521045870514,0.033835530252085314
dataset128,5,0.12281193999959762,0.2726931185954648,0.08119339483431728
dataset129,4,0.36448510544785817,1.2815239502701448,0.5133562589072773
dataset130,5,0.15540197895824623,0.3382684034734465,0.021419981601600073
dataset131,1,0.042279364108751605,0.042279364108751605,0.0
dataset132,5,0.025705422023610237,0.05620125120139626,0.026063498550696496
dataset133,3,0.024208103037621824,0.0687192231353542,0.010928450442456834
dataset134,2,0.36612596714907836,0.3711664108357659,0.042515960936754124
dataset135,5,0.02948589448464254,0.08794001212523482,0.01615671384308678
dataset136,3,0.09943712901988717,0.5627798635346993,0.06700675823753081
dataset137,4,0.05739423091195533,0.22088913501112042,0.016997578692329818
dataset138,3,0.034443592529698246,0.0613698115331247,0.16457410292714972
dataset139,5,0.12758396741996894,0.3445465931322532,0.22606281487300223
dataset140,1,0.41375056861304915,0.41375056861304915,0.0
dataset141,3,0.2584441438327565,0.5433100909616582,0.49668680440664703
dataset142,2,0.048213230181228514,0.12416278138396855,0.028012021947351407
dataset143,3,0.1134478367326924,0.30244540974918327,0.12377955053140063
dataset144,4,0.3757514111174521,0.7231999038706982,0.2364886797060972
dataset145,1,1.1491362481435083,1.1491362481435083,0.0
dataset146,3,0.6163019608448272,0.9347408096573226,0.408370817105218
dataset147,3,0.29616703172173114,0.3174197254782083,0.14375517853312514
dataset148,3,0.04341285242021315,0.047034298349396556,0.029070226735234874
dataset149,1,0.9279746253537156,0.9279746253537156,0.0
dataset150,1,0.7981688037780359,0.7981688037780359,0.0
dataset151,3,0.12007001275850153,0.33002319500781424,0.13875408788518
dataset152,2,0.19313985448844737,0.4943837084433938,0.05672518917436508
dataset153,3,0.2694836812142843,0.3777725601932788,0.11958938004515812
dataset154,1,1.058229766009677,1.058229766009677,0.0
dataset155,4,0.5110801213043826,0.792161018749687,0.40163929159872735
dataset156,2,0.5605849387299708,0.6004053834200219,0.5684214111668814
dataset157,5,0.0323699501214521,0.09245916972475576,0.046799026115720614
dataset158,4,0.016884357836850616,0.022940617679506805,0.043458456228726065
dataset159,2,0.4405008851796009,0.6183688948901683,0.11224900014806174
dataset160,5,0.4315858166793176,0.6106937922427924,0.011129807490135544
dataset161,5,0.03151479739390856,0.09166344527657229,0.031276536915858036
dataset162,3,2.6139496666294093,2.684597984347956,0.4957139316981825
dataset163,3,0.44430030211150773,0.943819183736094,0.18708998299614324
dataset164,5,0.8094805421006147,0.9926195464176032,0.24525273303980244
dataset165,2,0.2477497579031601,1.0774210923072365,0.36579467733051835
dataset166,2,0.13140041880149528,0.2588994164535362,0.12241153341234753
dataset167,3,0.102405566822746,0.2023307886081053,0.08288759487109272
dataset168,1,1.8056834362276655,1.8056834362276655,0.0
dataset169,1,0.6710976401327508,0.6710976401327508,0.0
dataset170,4,0.21209645174045422,0.8845628247970679,0.02051896342947351
dataset171,1,0.30976976370154435,0.30976976370154435,0.0
dataset172,1,1.7798501315071238,1.7798501315071238,0.0
dataset173,1,0.8031440924488367,0.8031440924488367,0.0
dataset174,1,0.9132384550113409,0.9132384550113409,0.0
dataset175,3,0.1270617727254851,0.18876682357416047,0.04786148024666916
dataset176,2,0.1136503191964922,0.47727544438403174,0.17680407914765872
dataset177,5,0.23047398963417365,0.40669277855711605,0.231954508223446
dataset178,3,0.629586901462233,1.2261371302974,0.5260608447532593
dataset179,1,1.1562573723426002,1.1562573723426002,0.0
dataset180,5,0.003342621485288414,0.006188611074706164,0.3637455399194672
dataset181,5,0.3967496139165441,0.5801474537045029,0.10244441258519066
dataset182,4,0.03451720382517611,0.13702316961002226,0.09506035184387812
dataset183,5,0.02835375066246234,0.045793696588452705,0.19878607437478252
dataset184,4,0.24034871402297583,0.8110177831959583,0.016446517570683765
dataset185,2,0.302719961695757,0.3617063258308014,0.02149138081187486
dataset186,4,0.1256637842769937,0.32218879822901203,0.41815526399728187
dataset187,1,1.1735510815685628,1.1735510815685628,0.0
dataset188,5,0.19740359060250848,0.21457292107904705,0.12459701957951022
dataset189,4,0.05518185674285331,0.16262230875745043,0.27685771909829426
dataset190,5,0.19278615053355988,0.3683974259168417,0.3007874152090127
dataset191,5,0.24770966359532115,0.7037230938979231,0.33772388825583105
dataset192,4,0.049095481475835694,0.13138454221322077,0.0216394508531966
dataset193,4,0.01924827439452296,0.054963244826024854,0.05984541918725526
dataset194,2,0.5294170621793519,0.7386983085523355,0.08693790825437248
dataset195,3,0.13895368550089637,0.9003137530142411,0.023713570612385486
dataset196,2,0.20260397799822802,0.20438692129532476,0.0774645504382471
dataset197,4,0.49834168051613187,1.153453859053516,0.3881773096925773
dataset198,4,0.011639653654612355,0.044413672448559115,0.1035468230932165
dataset199,2,0.7032773534616075,0.9286558241899987,0.6557060771637385
dataset200,2,0.18162360142422945,0.493671965690778,0.05755041592411627
dataset201,3,0.06675990321618303,0.11428899817002729,0.09184493682430148
dataset202,3,0.06722828866816669,0.07082315221798273,0.05258589501413828
dataset203,2,0.17737550336071622,0.538145417229384,0.22246079142019004
dataset204,3,0.27907366105016207,0.9741519835347795,0.18422151093093644
dataset205,3,0.053617828821679744,0.1007908111989424,0.031269751079350046
dataset206,2,0.17220402693682754,0.30375055212323177,0.19269986560763774
dataset207,5,0.06319365806331685,0.10745140894247139,0.04355803201652517
dataset208,1,3.2233302540448414,3.2233302540448414,0.0
dataset209,2,0.03427919587263109,0.07018588414230847,0.0170284477947337
dataset210,1,1.11601173425806,1.11601173425806,0.0
dataset211,4,0.7177583847692881,0.9542039393041379,0.48516520119149015
dataset212,1,1.3592935802221096,1.3592935802221096,0.0
dataset213,3,0.03193068144895699,0.05612537515810873,0.02464548937483863
dataset214,3,0.06414820647223388,0.0704172368032155,0.02010320946640457
dataset215,4,0.009596005930748067,0.03211912228424868,0.012739116658171415
dataset216,2,0.3177965999423141,0.3275463292472318,0.010735798790431806
dataset217,4,1.1030470943471127,2.6650782129435227,0.05599406487683807
dataset218,2,0.10537452922813421,0.18036897925119152,0.045537789020747343
dataset219,3,0.044519789094121937,0.08477219258331778,0.010244616325532963
dataset220,5,0.13684960463918408,0.5507580359490836,0.01702128936622539
dataset221,3,0.21269320765402067,0.22275175037495965,0.323795015622704
dataset222,1,1.0111747311332453,1.0111747311332453,0.0
dataset223,2,0.9147432975048799,1.3840389249350178,0.6704974977759781
dataset224,4,0.36283048190750483,0.8474971858118199,0.25901534565958984
dataset225,1,0.8972467389796391,0.8972467389796391,0.0
dataset226,4,0.1679571415825831,0.33261715604663056,0.09725170598218325
dataset227,3,0.5927403960739921,0.6531016992746945,0.042889064017780996
dataset228,3,0.2537472953434629,0.4360613261379738,0.3984132167407122
dataset229,4,0.016799266429874452,0.08442233995979753,0.0218553646539668
dataset230,2,0.3235975953409284,0.609548754543991,0.04689623072856527
dataset231,4,0.2041675483620186,0.5982250885226489,0.04071885114663636
dataset232,1,0.8566620195492975,0.8566620195492975,0.0
dataset233,1,1.8359616785850128,1.8359616785850128,0.0
dataset234,3,0.42903255451790534,0.4324303426531391,0.327614034161178
dataset235,5,0.7506496759655545,1.7399132446525893,0.36667633922380966
dataset236,3,0.08735774927273826,0.2321515609337165,0.10055103519113873
dataset237,1,0.476133796161628,0.476133796161628,0.0
dataset238,2,0.622413463389102,0.6368070962151828,0.33867125264338305
dataset239,5,0.18635311335897592,0.26103702598846296,0.015936715031437187
dataset240,2,0.1889491936840333,0.31561159136089,0.019285007740547068
dataset241,5,0.1783604857769018,0.27945449231923475,0.062032330399747856
dataset242,2,0.7505742365928038,1.3650222832711676,0.6020149323571069
dataset243,4,0.48456425487451615,1.2076377367262234,0.24461743260765662
dataset244,5,0.2468398958585044,0.506898440866498,0.2353986386322457
dataset245,5,0.1360707028268717,0.22276736022925367,0.013685646374677807
dataset246,2,0.03388046422846652,0.06381758685082946,0.016581450027077345
dataset247,1,0.8890269471881792,0.8890269471881792,0.0
dataset248,5,0.1674242022714781,0.36426933943291295,0.1125546327197782
dataset249,2,0.03945261213724617,0.09242703881281963,0.45321745548512304
dataset250,2,0.287906462800649,0.36561927973740693,0.049233628625146506
dataset251,3,0.08907913532320189,0.1444558658123161,0.32440009267507863
dataset252,3,0.08234664838713932,0.12307502032220419,0.22126822622363596
dataset253,3,0.06501963769500588,0.1750814216593318,0.03931675635974734
dataset254,2,0.46753504263310136,0.583815806956432,0.06376476827146074
dataset255,4,0.5633042351135229,1.090855203229903,0.5068340509263254
dataset256,2,0.008237310635315739,0.026921749664717193,0.01044532069307453
dataset257,3,0.471431037141568,0.651846110205963,0.4425266022740335
dataset258,4,0.15110027387568636,0.2587311002002991,0.024425961997755503
dataset259,5,0.14617567996079034,0.15065576904523692,0.044776199880696366
dataset260,4,0.05493586707799023,0.15053933160364427,0.1879935308779766
dataset261,1,1.1290960975918964,1.1290960975918964,0.0
dataset262,5,0.07494220087379909,0.11715500723690701,0.023136110667975322
dataset263,3,0.06867137402417452,0.1163893893718389,0.5134044608232889
dataset264,3,0.4363175120751678,0.756914981514928,0.3302297289581696
dataset265,2,0.48754484252581265,0.5947809454675212,0.24704851669708713
dataset266,4,0.12116376342580122,0.19714319833130511,0.01492341264860184
dataset267,4,0.0758118289299065,0.2283859303140106,0.25317051584910544
dataset268,4,0.06154737464357395,0.09101594350622813,0.01027031591453311
dataset269,5,0.14868432182829008,0.5277159753749966,0.14591602530567066
dataset270,2,0.2611458420480959,0.5752435882855231,0.057517959262165554
dataset271,5,0.3101791103518268,0.8982147622136047,0.2158699700563681
dataset272,1,0.722801326147074,0.722801326147074,0.0
dataset273,1,0.9682987734507091,0.9682987734507091,0.0
dataset274,1,1.1609794142137495,1.1609794142137495,0.0
dataset275,3,0.009240939772536956,0.031214355009084874,0.24678756054511436
dataset276,1,0.7679984366411082,0.7679984366411082,0.0
dataset277,4,0.014152221902561728,0.02279289998372877,0.018863768557798786
dataset278,3,1.0379507995220416,3.4265578909022274,0.018477530692230057
dataset279,2,0.5359300400057553,0.7096627386205674,0.21811534288209888
dataset280,1,1.9390227661607766,1.9390227661607766,0.0
dataset281,5,0.2126002813975669,0.38702585868626194,0.2919160008782703
dataset282,3,0.0280293496121843,0.05900401776246246,0.06245690185464387
dataset283,5,0.1510777423635345,0.24116017741894447,0.03396620091079242
dataset284,3,0.09568881801631002,0.3041928318521282,0.02200320194292682
dataset285,1,0.9313006110839901,0.9313006110839901,0.0
dataset286,1,1.1599768032026452,1.1599768032026452,0.0
dataset287,2,0.10925367824326976,0.10957459951017623,0.4135238792595575
dataset288,3,0.15363828275360122,0.3325093586143523,0.15654791885808617
dataset289,3,0.12431214316575134,0.14542857188747546,0.43914194632184345
dataset290,3,0.6553284604142106,0.8535305097006874,0.8366337750833142
dataset291,5,0.0729563510822426,0.10687692362827446,0.18959362796332557
dataset292,5,0.4345839959166749,0.8242314264443783,0.15441584426146437
dataset293,4,0.14436349195469206,0.46753510141787935,0.010669267435886934
dataset294,2,0.1240958916234915,0.1542928483127552,0.4036247230290665
dataset295,4,0.06919971188960096,0.08362389244156235,0.6245525328445156
dataset296,4,0.15871954737109878,0.5301478440230225,0.06747085685113925
dataset297,1,0.9180330857344072,0.9180330857344072,0.0
dataset298,1,0.23630136150076642,0.23630136150076642,0.0
dataset299,1,0.06643320300198069,0.06643320300198069,0.0
dataset300,1,1.1486739079520312,1.1486739079520312,0.0
dataset301,5,0.04593173103546082,0.07592251278177965,0.01100246114829329
dataset302,2,0.16849840848128161,0.2644327337084125,0.024299536068324582
dataset303,5,0.1554279820268799,0.37595837268672544,0.07842748457774437
dataset304,3,0.03411507748154429,0.09157794868772574,0.030294081453643797
dataset305,3,0.12482398809495336,0.16301585321115047,0.16021193038356696
dataset306,2,0.03009777153733932,0.07785441767771256,0.01699076900755092
dataset307,3,0.13910644092665111,0.23615350638868773,0.16374879940735682
dataset308,2,0.43614062688687766,0.4451037402152215,0.03529799674972385
dataset309,4,0.05051495534976048,0.06813097002995548,0.5392212802164943
dataset310,3,0.4467784420123802,0.7438035271069762,0.5168368390373295
dataset311,1,1.1947654203298403,1.1947654203298403,0.0
dataset312,3,0.11252965282694913,0.12087064180739791,0.32680988520127174
dataset313,4,0.6229201546963802,1.0282329078962655,0.5471682208698267
dataset314,2,0.24454321071788818,0.39685720173306194,0.020021951043176167
dataset315,5,0.10909890886091335,0.28617868765749543,0.2510090708364432
dataset316,4,0.12229435666440135,0.2411081293138439,0.025305630388151666
dataset317,3,0.33127711418341826,0.5342487270009546,0.16086696621291532
dataset318,4,0.4614343952123815,0.4841850818856924,0.2257044028902358
dataset319,4,0.11165692562045385,0.33249788782797846,0.050123331398957825
dataset320,3,0.23957290357821212,0.6083985063267346,0.24650343949263723
dataset321,1,1.4353345898690357,1.4353345898690357,0.0
dataset322,1,0.23122501238099152,0.23122501238099152,0.0
dataset323,2,0.04550149048908577,0.059423106498436906,0.05023673849240636
dataset324,4,0.16386813025792482,0.24865479227058676,0.07678573741934677
dataset325,2,0.7898110981136136,0.950467776115,0.5785816232314134
dataset326,1,0.5542657479501948,0.5542657479501948,0.0
dataset327,2,0.41153609372347233,0.6271373586537801,0.23581160548875058
dataset328,4,0.13258068563765135,0.5532259468918008,0.010591754081701685
dataset329,2,0.34143403768944347,0.3789544287613985,0.23085662737866453
dataset330,2,0.0969478859094827,0.21946169397532683,0.17438067993445994
dataset331,1,0.902378105034695,0.902378105034695,0.0
dataset332,3,0.512565878499045,0.6079467821638433,0.38428632288298825
dataset333,4,0.17317463611561607,0.28760272804294407,0.01499255959391612
dataset334,5,0.07200978408085772,0.5137955180010144,0.028644158993954106
dataset335,2,0.12606694182366904,0.2881483697592928,0.010999549625348295
dataset336,1,0.7601770683416202,0.7601770683416202,0.0
dataset337,2,0.058007966812952935,0.06799303094269674,0.08695235415969603
dataset338,5,0.13692594314608694,0.20094468189246545,0.04168569422929845
dataset339,4,0.05561965808817604,0.2675311492493455,0.015974402202571895
dataset340,4,0.04964252201624782,0.0787700602707182,0.0948089988175905
dataset341,3,0.23117244264927522,1.3323566758344567,0.25874635671735985
dataset342,3,0.27225472152806673,0.5111797843633142,0.14213438841187184
dataset343,4,0.5783456947961046,0.8201550264175561,0.4709286742566371
dataset344,1,1.1692078788304234,1.1692078788304234,0.0
dataset345,5,0.33379273751543254,0.45940256791533096,0.015091720654163431
dataset346,1,0.326039272912896,0.326039272912896,0.0
dataset347,4,0.022354382124600843,0.04656217662759135,0.06660687600646287
dataset348,1,1.059392383382124,1.059392383382124,0.0
dataset349,5,0.13829407239038802,0.2972256411345971,0.061312069032644106
dataset350,5,0.183011040569087,0.4002204768225648,0.4397172036810427
dataset351,5,0.4707557713577464,0.9239017073387349,0.43635431171859457
dataset352,3,0.06923791249307398,0.1199929170595172,0.03659309934296037
dataset353,4,0.06229332224920069,0.12420044039800524,0.07759941544803103
dataset354,2,0.24018546337995358,0.42788294657315085,0.03473846612121675
dataset355,4,0.36132461095407725,0.904419079778099,0.3717064521035912
dataset356,3,0.006071042251412131,0.011296004034834837,0.0481180893722754
dataset357,2,0.6725033430062851,1.0115137701865269,0.6180469864996438
dataset358,4,0.3313650572970711,0.7689675575839028,0.08853380909123557
dataset359,2,0.1409902043758057,0.20112687281903807,0.014810837494568914
dataset360,2,0.5092820006833277,1.7841624108393959,0.3733135057458533
dataset361,2,0.10144433976861687,0.36683057987828827,0.05802219504262306
dataset362,2,0.14137434621534042,0.22876122253001407,0.035357498388655276
dataset363,5,0.12355419347072345,0.6442794988007158,0.39180363030514836
dataset364,3,0.16427179691769161,0.3741698811307183,0.025487493578201417
dataset365,2,0.39427070140243314,0.7385979351096587,0.33270928672919575
dataset366,2,0.08664937640022709,0.13588163383124569,0.02418231229583987
dataset367,2,0.4378931749231942,0.500413320835822,0.09383213499835441
dataset368,4,0.14677048262435988,0.5515989642151579,0.01291624802033188
dataset369,1,0.2619619922096298,0.2619619922096298,0.0
dataset370,2,0.04591394159763416,0.18651475766348163,0.030733536320497322
dataset371,3,0.4651773387520891,0.5465370324410009,0.02220922018128253
dataset372,1,0.09478638483196518,0.09478638483196518,0.0
dataset373,1,3.1628520806488223,3.1628520806488223,0.0
dataset374,2,0.04890218077044054,0.11747825496093917,0.04025250790021066
dataset375,2,0.4916821455516844,1.2589661266629624,0.5033041651303984
dataset376,2,0.2442995257268662,0.4138981130941859,0.0294868267158333
dataset377,2,0.03131260444164971,0.04187834321789141,0.19493166807575024
dataset378,1,1.203303729770335,1.203303729770335,0.0
dataset379,3,0.06315551927219638,0.07837930809081425,0.14034454561051926
dataset380,2,0.1774087741666959,0.9048983484068972,0.25741057136357615
dataset381,1,1.09465064549311,1.09465064549311,0.0
dataset382,5,0.011254209252454211,0.05049380725122552,0.029232739957766245
dataset383,5,0.04245397771148476,0.24356841394922,0.05241268738216801
dataset384,4,0.12286924642327314,0.30912793742879713,0.021809415950079174
dataset385,5,0.24974240426541267,0.40725788767124727,0.028318163265299116
dataset386,1,0.2111925473562396,0.2111925473562396,0.0
dataset387,3,0.187241475309832,0.21473238798479277,0.16954578121667424
dataset388,2,0.4088579737866957,0.42378504224229746,0.058132542508611704
dataset389,3,0.06099999436654058,0.2830000838169428,0.025202836009752226
dataset390,3,0.1462569138119496,0.17820292963586748,0.01097520922519407
dataset391,5,0.061382490882909584,0.1429652230962571,0.01175624642723268
dataset392,5,0.14938187299623562,0.42160636384902533,0.04179875386073051
dataset393,1,1.0378830765231464,1.0378830765231464,0.0
dataset394,4,0.7046685918075508,1.2741471171219922,0.10212012428785833
dataset395,2,0.29584049052759476,0.47056533297888214,0.03290722403663775
dataset396,1,0.20667785912844008,0.20667785912844008,0.0
dataset397,3,0.07480058120681488,0.11158642628619855,0.0737542859437803
dataset398,1,0.24400816042638193,0.24400816042638193,0.0
dataset399,5,0.031247279887360226,0.07240424760217211,0.044132420265709515
dataset400,3,0.15330112932160303,0.6099274298132177,0.017037366340473176
dataset401,2,0.20334095863875354,0.574553712888534,0.051835626223191524
dataset402,2,0.27352726571130853,0.28768502999021306,0.016243410424348143
dataset403,4,0.061437332200765464,0.13261730242048492,0.5701456606405534
dataset404,5,0.17047407789100832,0.20031621813215225,0.022314012331114994
dataset405,2,0.652557742752698,1.64968033501665,0.17863112318008278
dataset406,2,0.22308732231362252,0.676583672571775,0.17850193343138443
dataset407,3,0.15364077645215454,0.21756294721801298,0.02416515685468784
dataset408,4,0.18641080489477507,0.3881002177920498,0.16463067818525517
dataset409,1,1.7949142788852146,1.7949142788852146,0.0
dataset410,2,0.4424079742556272,0.5576655002867267,0.19926409449470062
dataset411,5,0.17339863685237958,0.22606372777726336,0.09063579087036525
dataset412,4,0.33629821581518365,0.8284854925296575,0.36756269461328
dataset413,3,0.24293678782993233,0.360281833091785,0.022989516610582482
dataset414,5,0.2370337974608617,0.47421422075521436,0.11624699095931999
dataset415,1,1.1189425552875518,1.1189425552875518,0.0
dataset416,1,0.16408499138528146,0.16408499138528146,0.0
dataset417,5,0.10986161994332774,0.14316215230097293,0.010697506548501027
dataset418,3,0.4530916951689926,0.6745505272699034,0.17567411827581847
dataset419,5,0.2295771737266129,0.6652558688542733,0.2603262808924972
dataset420,4,0.03679568976332336,0.09059873277618817,0.06959269367056953
dataset421,3,0.10169232444848737,0.16290684618177426,0.014510657915557168
dataset422,3,0.03892934754877263,0.053504352346442983,0.08010732846985931
dataset423,4,0.2614526165780748,0.5855098583730899,0.3037475769457104
