concentration,tail_gap,arm
0.7255465705184359,1.145319591618517,2026-09-12b
0.8526434941423738,0.24541804040593254,2026-09-12b
0.8569712625179772,0.7574124661014736,2026-09-12b
0.5951886982402941,2.880554032357582,2026-09-12b
0.7470406388393532,0.6422070442300278,2026-09-12b
0.6456787517588414,0.41133965442367554,2026-09-12b
0.7078376469201969,0.7734574938681912,2026-09-12b
0.5978388056677931,2.57881084637865,2026-09-12b
0.5928415795739248,0.7677107993185466,2026-09-12b
0.9047914348966264,0.16246191346691036,2026-09-12b
0.4422000749060637,9.285424150569431,2026-09-12b
0.9945712744669534,0.4024662196187279,2026-09-12b
0.7010568463684409,2.2977230505396373,2026-09-12b
0.8068338697635163,0.7644431410005877,2026-09-12b
0.7236411223983107,0.729314506186088,2026-09-12b
0.611331208052566,27.906447993878064,2026-09-12b
0.7853793823309141,1.1211286287022306,2026-09-12b
0.641731051232572,2.5474024973350464,2026-09-12b
0.45027077670701765,3.2963818900088864,2026-09-12b
0.7941264903895674,0.9499608947225681,2026-09-12b
0.7032314290172385,0.8682339363887207,2026-09-12b
0.6511617113181165,0.2887118768959175,2026-09-12b
0.7766641476617521,0.7023673069103216,2026-09-12b
0.6350854336388514,0.1565269533558866,2026-09-12b
0.6891013874552608,1.3884986738564968,2026-09-12b
0.6750304319947632,3.78982605696466,2026-09-12b
0.7325781571155595,1.4560995717555427,2026-09-12b
0.689554943532735,0.9255871156844689,2026-09-12b
0.7815307450168085,0.712517207293563,2026-09-12b
0.9289625320746686,0.23900585750646555,2026-09-12b
0.6320060886136916,1.6863804295997704,2026-09-12b
0.8210949837943582,0.4569622218709999,2026-09-12b
0.5865559137021423,1.9473733331924572,2026-09-12b
0.6300749362213838,6.118219375870602,2026-09-12b
0.5672981932368703,1.2036396839651362,2026-09-12b
0.5052977343454155,1.921708627397802,2026-09-12b
0.4890651848586352,7.102549774630695,2026-09-12b
0.8189652388608042,0.4662368034428339,2026-09-12b
0.7732226401751446,0.8115277282251077,2026-09-12b
0.7310000144614638,0.1416592254893909,2026-09-12b
0.8687075856037941,0.32246336054418395,2026-09-12b
0.5012269599140144,3.5982154716312063,2026-09-12b
0.8165487733721882,0.38016271129074136,2026-09-12b
0.7667022941556481,1.031280904860092,2026-09-12b
0.5548028711655328,2.434908594345168,2026-09-12b
0.7493396676498058,1.2108311332951809,2026-09-12b
0.7148346254602701,0.5966268790263825,2026-09-12b
0.9489999916576182,1.1297846482120948,2026-09-12b
0.9671279749089604,0.1600193833211224,2026-09-12b
0.9495104758486941,0.6491076248636158,2026-09-12b
0.9075061577594191,0.4901132105170752,2026-09-12b
0.5424809825243562,0.4355652285162963,2026-09-12b
0.685125383441953,3.0158697017448115,2026-09-12b
0.6314400333488155,2.268595862509106,2026-09-12b
0.43769855266706725,2.6246862773486415,2026-09-12b
0.697519002197181,2.362136280454482,2026-09-12b
0.8910575368938681,0.9839838052838522,2026-09-12b
0.7785710701344236,0.9175012835593229,2026-09-12b
0.8268471629924411,0.45968559075630705,2026-09-12b
0.7154369737764903,0.32431210377562075,2026-09-12b
0.9882072245578135,0.8375327283616554,2026-09-12b
0.8805071498905934,0.5186440160805628,2026-09-12b
0.621213168264862,1.8706007439402157,2026-09-12b
0.7454512726188367,1.4860369069575419,2026-09-12b
0.4742062351882364,2.3740243851510012,2026-09-12b
0.5883648994241624,1.5774789080776326,2026-09-12b
0.5625968567298635,2.694612088026027,2026-09-12b
0.6236676261696713,15.72033677297043,2026-09-12b
0.9474517854168185,0.5488849498538223,2026-09-12b
0.6875590460318117,0.3703784461751821,2026-09-12b
0.6282532502017223,1.7124225263516428,2026-09-12b
0.6215880467292787,3.447869449946549,2026-09-12b
0.986580598436444,0.6677419446675731,2026-09-12b
0.9790596938730762,0.4412311657255014,2026-09-12b
0.6688358002257108,0.5069048923865258,2026-09-12b
0.6716023551463749,2.7800289641355898,2026-09-12b
0.8150946125615394,0.3950208526561718,2026-09-12b
0.5920563559015526,1.7758075217672438,2026-09-12b
0.9122009537963776,0.7300830471966856,2026-09-12b
0.5593636677096082,2.5317882927582804,2026-09-12b
0.7473694049620436,1.195044749725672,2026-09-12b
0.4508647946799921,15.516125376014026,2026-09-12b
0.7203839566439283,1.0279229353540902,2026-09-12b
0.7918240720501897,0.5731523416360778,2026-09-12b
0.6995572094320806,0.8731758989630294,2026-09-12b
0.6002231230527599,1.428763198750308,2026-09-12b
0.9762154190352241,0.8632210646161289,2026-09-12b
0.7335333652023818,1.3251549761301895,2026-09-12b
0.9046386561757704,0.7939898171832014,2026-09-12b
0.8347215174326192,0.23984882703425894,2026-09-12b
0.8514625876814217,1.0019530555562133,2026-09-12b
0.6823367589073358,0.8170484739282594,2026-09-12b
0.8612003467484605,0.6347536952369961,2026-09-12b
0.7482104287920364,0.19380075616997264,2026-09-12b
0.8940791773224426,0.6828262910580464,2026-09-12b
0.534117553100053,14.29423946397395,2026-09-12b
0.6874082036181388,1.8129511682333106,2026-09-12b
0.6821190340694138,3.0425445579952095,2026-09-12b
0.8086432417081312,0.5214351813041465,2026-09-12b
0.6100719714213968,0.782823226289387,2026-09-12b
0.8744123670607724,0.2663997907129938,2026-09-12b
0.6537413831723021,0.1714584867110148,2026-09-12b
0.9178775847244843,0.3647867011043733,2026-09-12b
0.7390668439826367,0.8797333824797859,2026-09-12b
0.7200628116216331,1.076263098724565,2026-09-12b
0.6699022763548318,0.7090249206048722,2026-09-12b
0.6792490732980283,0.8102036795518179,2026-09-12b
0.684557777148123,2.342150593836139,2026-09-12b
0.7472744156761104,1.6412059829926873,2026-09-12b
0.717345199190481,1.0180453360583395,2026-09-12b
0.90178836026744,0.39472477237469733,2026-09-12b
0.7953481154546044,1.1003044005999865,2026-09-12b
0.5228728912633196,2.3677610279392143,2026-09-12b
0.7726054267635089,0.8088649387563441,2026-09-12b
0.9915025510730096,0.7336796314315659,2026-09-12b
0.5215597101675912,1.6668540827664853,2026-09-12b
0.7801796152332259,0.8673352558120356,2026-09-12b
0.6913566443101065,0.6709455664608358,2026-09-12b
0.5908505209330759,2.4947642473766036,2026-09-12b
0.6645441369493863,0.8991815344679507,2026-09-12b
0.8039205372796502,1.152177234622461,2026-09-12b
0.33877549304860055,12.644489690713348,2026-09-12b
0.8437532931505567,0.5619144298500596,2026-09-12b
0.7212074347655636,1.0371367295442737,2026-09-12b
0.4443601515620271,2.0822444463630907,2026-09-12b
0.5273320404022138,4.226451362035341,2026-09-12b
0.5485987257474301,1.6810014256635615,2026-09-12b
0.8809655980673774,0.77944295467171,2026-09-12b
0.5857322415800157,1.627297072281393,2026-09-12b
0.7830112300094957,0.6063974903983773,2026-09-12b
0.814362769422602,0.6579686634499914,2026-09-12b
0.7546351771439805,0.7716133280908394,2026-09-12b
0.6629827293210417,0.5028862117905357,2026-09-12b
0.9075764429987875,0.790285726385807,2026-09-12b
0.666243477760706,0.9246669503258896,2026-09-12b
0.7847515425603457,0.9313285056684888,2026-09-12b
0.7296958851716098,1.3702000302605055,2026-09-12b
0.8086529525745341,2.2950872713952437,2026-09-12b
0.8054067781417079,0.9707112007735352,2026-09-12b
0.6737133735704772,3.5798597097087512,2026-09-12b
0.6784664115046102,2.0048059712071464,2026-09-12b
0.7837541463479558,0.671806904698046,2026-09-12b
0.9077686749171897,0.20159884000973316,2026-09-12b
0.7417112041266196,1.5291187297447566,2026-09-12b
0.6162037511249487,19.62996231505586,2026-09-12b
0.7450208110974955,1.1482273227910926,2026-09-12b
0.7653089770813821,0.644548621213276,2026-09-12b
0.7289838887113468,0.9353695614309546,2026-09-12b
0.8244940037734151,0.7859323860114728,2026-09-12b
0.9265868418657213,1.103353862262603,2026-09-12b
0.6837199956518064,0.6825666021863871,2026-09-12b
0.720548045904941,2.1118777743192623,2026-09-12b
0.9245326409832895,0.4920240214721655,2026-09-12b
0.5226481225177086,3.1012859294190176,2026-09-12b
0.8146664878155786,0.9419911199786062,2026-09-12b
0.8415734967344718,0.695019634836463,2026-09-12b
0.9685001013327753,0.7327582203853898,2026-09-12b
0.5907635215714315,1.3351356563421315,2026-09-12b
0.9922437941255117,0.46611752932461514,2026-09-12b
0.46483116125271773,2.008899521131837,2026-09-12b
0.9350591139207116,0.40982839045123864,2026-09-12b
0.7585036346939654,0.86750709572151,2026-09-12b
0.7983423308815062,0.7048367552133096,2026-09-12b
0.8263866218948147,0.43799004883775383,2026-09-12b
0.6273495289494259,0.6748440952774628,2026-09-12b
0.8129564553563517,0.9937702279284966,2026-09-12b
0.8416600158334215,0.8560395549125801,2026-09-12b
0.6362802019027193,0.9960498831154264,2026-09-12b
0.6225506632169289,0.7211000362761707,2026-09-12b
0.8217461403565897,1.1155840464883218,2026-09-12b
0.6734638796094307,2.700639020819521,2026-09-12b
0.8333121177575581,0.3854329200071718,2026-09-12b
0.7461712762339481,0.2288387765785201,2026-09-12b
0.6876588997476678,2.509251043623015,2026-09-12b
0.6987342542618327,0.5644650044180123,2026-09-12b
0.8775203331720165,0.6290760477744455,2026-09-12b
0.8588037623949821,0.4869383409681587,2026-09-12b
0.6786579857382854,2.0041237905806555,2026-09-12b
0.7088190162823981,0.8364936643219124,2026-09-12b
0.7173616928503135,0.9882165348995718,2026-09-12b
0.6740133360200566,0.4058764511116565,2026-09-12b
0.6472105234147368,2.55527086563894,2026-09-12b
0.7921338163723689,1.0165675147871904,2026-09-12b
0.9087085686392417,0.7537475792360651,2026-09-12b
0.6029723726900318,2.619081836372363,2026-09-12b
0.8369312328102819,0.39482940193960897,2026-09-12b
0.599658135845078,2.8283143684162453,2026-09-12b
0.8283234964180969,1.1818254067735416,2026-09-12b
0.4840475003963325,5.755562539206309,2026-09-12b
0.6381642725335019,8.949107514910489,2026-09-12b
0.7095552879958918,1.6165218942594413,2026-09-12b
0.7421577822383213,0.7254276945299968,2026-09-12b
0.8452819558321474,0.4638166658546654,2026-09-12b
0.906968508697425,0.7702979573300447,2026-09-12b
0.6210460743416787,3.6223592572577035,2026-09-12b
0.8742647308322645,0.8452585451811088,2026-09-12b
0.7287243898026547,1.8917690124196755,2026-09-12b
0.6389141535670843,2.5308344906832057,2026-09-12b
0.36676180773653294,2.0402224076264472,2026-09-12b
0.9506765458918207,0.7811677305721763,2026-09-12b
0.9023068205406487,0.5855107918990521,2026-09-12b
0.8102685147156534,0.815280879361157,2026-09-12b
0.6364435303795275,1.7334528428378977,2026-09-12b
0.7101507479793004,1.6529286604946642,2026-09-12b
0.7209327877368377,0.8773919576001331,2026-09-12b
0.7805181128416364,1.4265267148764305,2026-09-12b
0.769247821277366,0.5465281952385092,2026-09-12b
0.7878784416378485,0.9175754495944711,2026-09-12b
0.7838476325975338,0.28673234169364475,2026-09-12b
0.45783851138065207,2.9376728305789523,2026-09-12b
0.6330316629230699,0.6207968004670212,2026-09-12b
0.7438441627135275,0.19445313919699508,2026-09-12b
0.6158559918864698,0.9975926446986189,2026-09-12b
0.6734491070154293,0.9893569833058559,2026-09-12b
0.6543102309933032,1.4499132970904822,2026-09-12b
0.8211304541271128,0.5211823104630674,2026-09-12b
0.4035234720392288,4.197695463173491,2026-09-12b
0.6163640683719241,20.830269057190915,2026-09-12b
0.6232786414921763,1.7673341066868058,2026-09-12b
0.7777292125586776,0.937790589186288,2026-09-12b
0.6338376653340256,7.490319414090702,2026-09-12b
0.6411692564114863,1.8906727215770294,2026-09-12b
0.8461522129695205,0.3385792632656481,2026-09-12b
0.8093501463657973,0.4046037587520785,2026-09-12b
0.9171058335468417,1.7264506026412159,2026-09-12b
0.797718385677464,0.6176087147897796,2026-09-12b
0.7231065848824617,0.5395506825804001,2026-09-12b
0.7634999111251587,1.0446802947545522,2026-09-12b
0.862303318633624,0.32928759495790966,2026-09-12b
0.3759085988759549,0.4705947472251446,2026-09-12b
0.6195117559813991,1.621650425645818,2026-09-12b
0.6401723935691255,6.5897639417070355,2026-09-12b
0.6636767048521474,0.6207392948373691,2026-09-12b
0.5243577686924485,2.161827077609872,2026-09-12b
0.8787838857961537,0.4035841792782772,2026-09-12b
0.44358207200691174,2.5563854460507174,2026-09-12b
0.7761652761378872,0.7764624378333144,2026-09-12b
0.7617690686687058,0.9246725122761932,2026-09-12b
0.7974170800057063,0.8789609957450106,2026-09-12b
0.6731886621213115,1.622370624400546,2026-09-12b
0.614438305103196,25.173540903541948,2026-09-12b
0.6993863669428866,1.9217538359859774,2026-09-12b
0.8644727955419388,0.5271574898954187,2026-09-12b
0.6192941879443533,1.3797398326901467,2026-09-12b
0.54944613362878,0.9623000203405218,2026-09-12b
0.6471123407603045,6.459093770016737,2026-09-12b
0.846824708500005,0.20191627801400877,2026-09-12b
0.5960865969456891,0.5926565465719442,2026-09-12b
0.8479405537935524,0.9562154280938958,2026-09-12b
0.9460362261914317,0.10772793392855814,2026-09-12b
0.41722054140524667,4.4993999389534896,2026-09-12b
0.904369042561115,0.8001752778856354,2026-09-12b
0.7565630757350735,0.6030913130967449,2026-09-12b
0.8465163544743455,0.9047941900117874,2026-09-12b
0.8521167959750725,0.2672816802479268,2026-09-12b
0.7669734733790677,0.5953214222024211,2026-09-12b
0.7481527639689933,0.6693044146409401,2026-09-12b
0.6707754216333794,4.472872453714566,2026-09-12b
0.4113964377000419,4.091588226999574,2026-09-12b
0.8682788082923042,0.2709037636842117,2026-09-12b
0.7566623846619759,1.498272370011964,2026-09-12b
0.5835130049563957,6.227311563941728,2026-09-12b
0.8740606479985744,0.31363172587560134,2026-09-12b
0.6450584305959586,5.981370459667073,2026-09-12b
0.8308646398112487,0.6909198663488109,2026-09-12b
0.7142172915159496,1.7327875326917432,2026-09-12b
0.8648330106559238,0.3274259872664689,2026-09-12b
0.8916140272767672,0.7531759051167688,2026-09-12b
0.9051859704877094,0.6007421852299293,2026-09-12b
0.6327328909577267,10.470286494774665,2026-09-12b
0.7858447858186902,0.9873361466090932,2026-09-12b
0.5263449885624484,1.664836554087592,2026-09-12b
0.8394669601410021,0.35496497853571246,2026-09-12b
0.6285911248854432,12.842318704538645,2026-09-12b
0.6819703716368116,3.2535138874726965,2026-09-12b
0.8593431408031175,0.9595448978197256,2026-09-12b
0.8207278387320909,0.7120287027080264,2026-09-12b
0.9641683971743129,0.5306815063259851,2026-09-12b
0.7441293447757014,1.0836904546570545,2026-09-12b
0.8415505954958146,0.7456020019770094,2026-09-12b
0.6509464782424434,5.966431467010005,2026-09-12b
0.5790370490109549,2.2801214291665284,2026-09-12b
0.5794071734144589,2.696233715681185,2026-09-12b
0.8063693343126991,0.9496919899503007,2026-09-12b
0.6360168271163141,7.903013620648969,2026-09-12b
0.655957968217543,2.4426631826379883,2026-09-12b
0.7515588399004658,0.3344287987770965,2026-09-12b
0.9457549790236001,0.3468791352811644,2026-09-12b
0.7418496304247812,1.3071587553324848,2026-09-12b
0.6051076870453891,0.7379970242107181,2026-09-12b
0.7753595688371304,0.8253563805627283,2026-09-12b
0.96506799358138,2.7801472410943546,2026-09-12b
0.7820297817966583,1.03396381648577,2026-09-12b
0.4988309096801626,7.3263133574482895,2026-09-12b
0.6342367633954948,10.418627957880338,2026-09-12b
0.8310541243152806,0.3993178163189281,2026-09-12b
0.7236742994000971,2.0434378849047747,2026-09-12b
0.6577092688563727,1.304634816942162,2026-09-12b
0.8208303129776922,0.77419562149264,2026-09-12b
0.8668028265644262,0.3044084925430421,2026-09-12b
0.74683603463036,0.60296582262453,2026-09-12b
0.8354450850597285,0.6956093652589171,2026-09-12b
0.6957549599915813,0.7806951810727158,2026-09-12b
0.8607523462992248,0.5434909085739099,2026-09-12b
0.6598568466735136,0.4608441530889567,2026-09-12b
0.6651823437537165,1.7324407989641069,2026-09-12b
0.9479361718646868,0.27238462212895337,2026-09-12b
0.8343999503736111,0.9696236621317966,2026-09-12b
0.6663781892564393,0.36478101863012913,2026-09-12b
0.7362362831157762,0.420433574856723,2026-09-12b
0.8742237155018088,1.0614412112319762,2026-09-12b
0.6591252107369465,2.5376848665872713,2026-09-12b
0.8214009284871004,0.48545233670770555,2026-09-12b
0.5120021382280204,3.48065089266284,2026-09-12b
0.7042557042672168,0.5333485928117246,2026-09-12b
0.771301915984284,0.7848815692672299,2026-09-12b
0.5728211995146105,0.7213558596874665,2026-09-12b
0.623753705968925,5.480263095135663,2026-09-12b
0.7228975039813418,1.3629461909696494,2026-09-12b
0.7114879560901031,1.4504537866697604,2026-09-12b
0.9042576510077247,0.1876910301314042,2026-09-12b
0.7040320762804755,0.882781045824866,2026-09-12b
0.8913398909760556,0.10245253117898781,2026-09-12b
0.812086164089549,0.7955371502427933,2026-09-12b
0.669313882064996,1.6299095817130362,2026-09-12b
0.6098130497477003,1.2310796422142565,2026-09-12b
0.43792449829850466,1.7173473570902005,2026-09-12b
0.6429570461457911,1.2469706370870723,2026-09-12b
0.5843717888533576,1.6207687878912866,2026-09-12b
0.5778874274793322,0.34713662271229795,2026-09-12b
0.8721482350721755,0.6297190978148339,2026-09-12b
0.63241384541887,7.923312247702537,2026-09-12b
0.7878472645394015,0.9158570011764395,2026-09-12b
0.8176895920353301,0.49232521576931676,2026-09-12b
0.8742089088874614,0.7648619691394216,2026-09-12b
0.8577052984626437,0.5555547723895682,2026-09-12b
0.872865175080979,0.4483197037852611,2026-09-12b
0.7933910334442412,1.7459108394852907,2026-09-12b
0.7514290845159466,0.9459870285986502,2026-09-12b
0.7151314744644609,0.6695149189691897,2026-09-12b
0.8403486309512601,0.5385033501661654,2026-09-12b
0.5047341065708109,2.6211537714067137,2026-09-12b
0.6932999959419335,1.1586625299389413,2026-09-12b
0.8079434712504986,0.2965976729891334,2026-09-12b
0.9795314455712997,0.4166272226285026,2026-09-12b
0.6850276235060561,6.941775891890292,2026-09-12b
0.7622228106926098,1.1777834690044413,2026-09-12b
0.6077492092562825,1.2991457686375716,2026-09-12b
0.6234812963617322,0.7125272268049339,2026-09-12b
0.8361517602596078,0.3572785106498518,2026-09-12b
0.6928135108437863,2.0010702018980706,2026-09-12b
0.8901233206477177,0.26173700000374023,2026-09-12b
0.6597594849497406,0.6482511361681705,2026-09-12b
0.7606108779856334,0.46390773843704314,2026-09-12b
0.8701148757191893,0.32934441505913686,2026-09-12b
0.9444054824718962,0.7220539505048106,2026-09-12b
0.7423553480060151,0.5633788330358088,2026-09-12b
0.7383875366219796,0.38938089031372586,2026-09-12b
0.7783895167219244,0.9041724852979739,2026-09-12b
0.5444073091839432,1.1436743565533676,2026-09-12b
0.74218929028635,0.47849464073512726,2026-09-12b
0.6240423508887911,1.6710924758889376,2026-09-12b
0.9176848967434097,0.8491053705953887,2026-09-12b
0.7834280986000548,0.6383922722271546,2026-09-12b
0.7205190978390655,0.8925129983494613,2026-09-12b
0.7812887066827475,1.1407098960942825,2026-09-12b
0.7263264958568063,0.9542232920442246,2026-09-12b
0.9639735357964919,0.9399239155012639,2026-09-12b
0.810808534174663,0.34498602971429254,2026-09-12b
0.8180256893420105,0.6524057265077767,2026-09-12b
0.8641742584601423,0.6685672116797238,2026-09-12b
0.7963131257747977,0.673188264490225,2026-09-12b
0.7719829878422719,0.6844305574571227,2026-09-12b
0.8120440288809848,0.819503585328921,2026-09-12b
0.7909455656104278,1.0649227545130313,2026-09-12b
0.7743440855354324,1.1411907781911983,2026-09-12b
0.6008839440265811,1.4943645181308374,2026-09-12b
0.8436783521677114,0.8998542136937954,2026-09-12b
0.6247008891662094,5.70908034434383,2026-09-12b
0.7191633409184154,0.35706531773488465,2026-09-12b
0.3488929474458693,11.938485570943639,2026-09-12b
0.7413030936375993,0.8898435573933177,2026-09-12b
0.4826347284666102,3.0694698435972145,2026-09-12b
0.7573188683934645,0.7398455304686677,2026-09-12b
0.6478309557976225,1.6084734152726583,2026-09-12b
0.6754134841617483,2.3244837494033743,2026-09-12b
0.8442847490260427,0.6107500374629439,2026-09-12b
0.5035872778379334,1.1762205174177445,2026-09-12b
0.6770543804650033,0.7143345663288589,2026-09-12b
0.7930712292811068,0.6470912906659594,2026-09-12b
0.515413749082263,3.0359118736234314,2026-09-12b
0.7806557593632043,0.4202204310735969,2026-09-12b
0.6354727230771655,3.1835413672094193,2026-09-12b
0.6014369047246853,2.1523633918761162,2026-09-12b
0.5849130793068604,2.6410352042471628,2026-09-12b
0.6671610000082695,1.0578706744472786,2026-09-12b
0.7793834410719269,0.5410638738067709,2026-09-12b
